00841,Frederiksted,VI,17.7151,-64.8834
00850,Kingshill,VI,17.7308,-64.7981
00851,Kingshill,VI,17.7335,-64.7989
00901,San Juan,PR,18.4639,-66.1098
00902,San Juan,PR,18.4463,-66.0983
00906,San Juan,PR,18.4055,-66.0627
00907,San Juan,PR,18.4543,-66.0766
00908,San Juan,PR,18.4442,-66.0795
00909,San Juan,PR,18.4473,-66.0679
00910,San Juan,PR,18.443,-66.0715
00911,San Juan,PR,18.4514,-66.0616
00912,San Juan,PR,18.4466,-66.0611
00913,San Juan,PR,18.451,-66.0451
00914,San Juan,PR,18.4483,-66.0167
00915,San Juan,PR,18.438,-66.0474
00916,San Juan,PR,18.3765,-66.1627
00917,San Juan,PR,18.4206,-66.0539
00918,San Juan,PR,18.4174,-66.0612
00919,San Juan,PR,18.411,-66.0649
00920,San Juan,PR,18.4102,-66.0877
00921,San Juan,PR,18.3917,-66.0906
00922,San Juan,PR,18.41,-66.0926
00923,San Juan,PR,18.4124,-66.0391
00924,San Juan,PR,18.4044,-66.0125
00925,San Juan,PR,18.3989,-66.0503
00926,San Juan,PR,18.3792,-66.0602
00927,San Juan,PR,18.3888,-66.0733
00928,San Juan,PR,18.3932,-66.0617
00929,San Juan,PR,18.402,-66.0232
00930,San Juan,PR,18.4053,-66.0624
00931,San Juan,PR,18.4098,-66.063
00933,San Juan,PR,18.4702,-66.1079
00934,Fort Buchanan,PR,18.4132,-66.1316
00935,San Juan,PR,18.4105,-66.0656
00936,San Juan,PR,18.3852,-66.0631
00937,San Juan,PR,18.4109,-66.0638
00938,San Juan,PR,18.4106,-66.063
00939,San Juan,PR,18.4083,-66.0647
00940,San Juan,PR,18.4109,-66.0651
00949,Toa Baja,PR,18.4522,-66.1783
00950,Toa Baja,PR,18.4487,-66.1725
00951,Toa Baja,PR,18.4431,-66.2558
00952,Sabana Seca,PR,18.4238,-66.185
00953,Toa Alta,PR,18.3893,-66.2481
00954,Toa Alta,PR,18.39,-66.2462
00955,San Juan,PR,18.4093,-66.0647
00956,Bayamon,PR,18.1792,-66.1134
00957,Bayamon,PR,18.1783,-66.1111
00958,Bayamon,PR,18.1772,-66.1162
00959,Bayamon,PR,18.1781,-66.1167
00960,Bayamon,PR,18.1803,-66.1163
00961,Bayamon,PR,18.1808,-66.1122
00962,Catano,PR,18.4443,-66.1386
00963,Catano,PR,18.4462,-66.1402
00965,Guaynabo,PR,18.3863,-66.1175
00966,Guaynabo,PR,18.3882,-66.1144
00968,Guaynabo,PR,18.3868,-66.1158
00969,Guaynabo,PR,18.3866,-66.1135
00970,Guaynabo,PR,18.3851,-66.1157
00971,Guaynabo,PR,18.3885,-66.115
00975,San Juan,PR,18.4104,-66.0656
00976,Trujillo Alto,PR,18.3633,-66.0173
00977,Trujillo Alto,PR,18.3628,-66.0173
00978,Saint Just,PR,18.3682,-66.0117
00979,Carolina,PR,18.4048,-65.9789
00981,Carolina,PR,18.4065,-65.9786
00982,Carolina,PR,18.4078,-65.9794
00983,Carolina,PR,18.4091,-65.9811
00984,Carolina,PR,18.4089,-65.9819
00985,Carolina,PR,18.4092,-65.9814
00986,Carolina,PR,18.4089,-65.9812
00987,Carolina,PR,18.4102,-65.9794
00988,Carolina,PR,18.4067,-65.9803
01001,Agawam,MA,42.0715,-72.6243
01002,Amherst,MA,42.3742,-72.5052
01003,Amherst,MA,42.4052,-72.5284
01004,Amherst,MA,42.3839,-72.5118
01005,Barre,MA,42.4333,-72.1145
01007,Belchertown,MA,42.2819,-72.4095
01008,Blandford,MA,42.1432,-72.9319
01009,Bondsville,MA,42.208,-72.345
01010,Brimfield,MA,42.1292,-72.1961
01011,Chester,MA,42.2837,-72.9669
01012,Chesterfield,MA,42.3872,-72.834
01013,Chicopee,MA,42.1623,-72.6045
01014,Chicopee,MA,42.1748,-72.5723
01020,Chicopee,MA,42.1756,-72.57
01021,Chicopee,MA,42.178,-72.5728
01022,Chicopee,MA,42.1948,-72.5619
01026,Cummington,MA,42.4005,-72.8496
01027,Easthampton,MA,42.2723,-72.6993
01028,East Longmeadow,MA,42.0684,-72.5043
01029,East Otis,MA,42.1598,-73.0434
01030,Feeding Hills,MA,42.0724,-72.6752
01031,Gilbertville,MA,42.3122,-72.2025
01032,Goshen,MA,42.4411,-72.8059
01033,Granby,MA,42.2564,-72.5195
01034,Granville,MA,42.0733,-72.8966
01035,Hadley,MA,42.36,-72.5775
01036,Hampden,MA,42.0629,-72.4303
01037,Hardwick,MA,42.3494,-72.2008
01038,Hatfield,MA,42.3815,-72.6075
01039,Haydenville,MA,42.3796,-72.6968
01040,Holyoke,MA,42.204,-72.6301
01041,Holyoke,MA,42.2075,-72.6114
01050,Huntington,MA,42.2723,-72.8652
01053,Leeds,MA,42.3544,-72.7015
01054,Leverett,MA,42.4747,-72.4825
01056,Ludlow,MA,42.1712,-72.4725
01057,Monson,MA,42.094,-72.324
01059,North Amherst,MA,42.4133,-72.5305
01060,Northampton,MA,42.3247,-72.6559
01061,Northampton,MA,42.3233,-72.6904
01062,Florence,MA,42.3316,-72.6926
01063,Northampton,MA,42.3191,-72.6444
01066,North Hatfield,MA,42.4106,-72.6256
01068,Oakham,MA,42.3464,-72.0492
01069,Palmer,MA,42.1655,-72.3144
01070,Plainfield,MA,42.5368,-72.9331
01071,Russell,MA,42.1713,-72.8631
01072,Shutesbury,MA,42.4678,-72.4299
01073,Southampton,MA,42.2256,-72.7217
01074,South Barre,MA,42.3829,-72.1005
01075,South Hadley,MA,42.236,-72.5828
01077,Southwick,MA,42.0536,-72.7719
01079,Thorndike,MA,42.1889,-72.3298
01080,Three Rivers,MA,42.1815,-72.3721
01081,Wales,MA,42.0612,-72.2276
01082,Ware,MA,42.2627,-72.2654
01083,Warren,MA,42.2127,-72.1941
01084,West Chesterfield,MA,42.4087,-72.8892
01085,Westfield,MA,42.1319,-72.7495
01086,Westfield,MA,42.1402,-72.7561
01088,West Hatfield,MA,42.3865,-72.6398
01089,West Springfield,MA,42.1171,-72.6394
01090,West Springfield,MA,42.1213,-72.6549
01092,West Warren,MA,42.2074,-72.234
01093,Whately,MA,42.4357,-72.6484
01094,Wheelwright,MA,42.3495,-72.1401
01095,Wilbraham,MA,42.1208,-72.4433
01096,Williamsburg,MA,42.3993,-72.749
01097,Woronoco,MA,42.1607,-72.8398
01098,Worthington,MA,42.3077,-72.8781
01101,Springfield,MA,42.0999,-72.5896
01102,Springfield,MA,42.1161,-72.5386
01103,Springfield,MA,42.102,-72.5871
01104,Springfield,MA,42.1281,-72.5715
01105,Springfield,MA,42.1011,-72.5792
01106,Longmeadow,MA,42.0524,-72.5678
01107,Springfield,MA,42.1229,-72.6072
01108,Springfield,MA,42.0821,-72.5544
01109,Springfield,MA,42.1187,-72.5483
01111,Springfield,MA,42.118,-72.5479
01114,Springfield,MA,42.1029,-72.5927
01115,Springfield,MA,42.104,-72.5918
01116,Longmeadow,MA,42.0458,-72.5708
01118,Springfield,MA,42.0939,-72.5279
01119,Springfield,MA,42.1229,-72.5064
01128,Springfield,MA,42.094,-72.4948
01129,Springfield,MA,42.1229,-72.487
01133,Springfield,MA,42.1063,-72.5953
01138,Springfield,MA,42.0886,-72.561
01139,Springfield,MA,42.1163,-72.5469
01144,Springfield,MA,42.1016,-72.5948
01151,Indian Orchard,MA,42.151,-72.5065
01152,Springfield,MA,42.1528,-72.5113
01199,Springfield,MA,42.1191,-72.6034
01201,Pittsfield,MA,42.4555,-73.25
01202,Pittsfield,MA,42.4579,-73.322
01203,Pittsfield,MA,42.4532,-73.2628
01220,Adams,MA,42.62,-73.1208
01222,Ashley Falls,MA,42.0564,-73.3188
01223,Becket,MA,42.3813,-73.1437
01224,Berkshire,MA,42.4893,-73.1956
01225,Cheshire,MA,42.5552,-73.156
01226,Dalton,MA,42.4697,-73.1627
01227,Dalton,MA,42.4724,-73.162
01229,Glendale,MA,42.2861,-73.3468
01230,Great Barrington,MA,42.2049,-73.3602
01235,Hinsdale,MA,42.4334,-73.1067
01236,Housatonic,MA,42.2534,-73.3675
01237,Lanesboro,MA,42.5144,-73.2421
01238,Lee,MA,42.312,-73.2477
01240,Lenox,MA,42.3631,-73.2739
01242,Lenox Dale,MA,42.33,-73.2503
01243,Middlefield,MA,42.3465,-73.0083
01244,Mill River,MA,42.1145,-73.2672
01245,Monterey,MA,42.2052,-73.2281
01247,North Adams,MA,42.6945,-73.1132
01252,North Egremont,MA,42.1967,-73.4363
01253,Otis,MA,42.1847,-73.0985
01254,Richmond,MA,42.4017,-73.3482
01255,Sandisfield,MA,42.1153,-73.1204
01256,Savoy,MA,42.5763,-73.0309
01257,Sheffield,MA,42.0771,-73.3953
01258,South Egremont,MA,42.1207,-73.4742
01259,Southfield,MA,42.0681,-73.2879
01260,South Lee,MA,42.2812,-73.2789
01262,Stockbridge,MA,42.304,-73.3159
01263,Stockbridge,MA,42.289,-73.3195
01264,Tyringham,MA,42.2435,-73.2055
01266,West Stockbridge,MA,42.3331,-73.3804
01267,Williamstown,MA,42.6995,-73.2102
01270,Windsor,MA,42.3364,-73.2544
01301,Greenfield,MA,42.6029,-72.5986
01302,Greenfield,MA,42.652,-72.6096
01330,Ashfield,MA,42.5225,-72.7857
01331,Athol,MA,42.5889,-72.2241
01337,Bernardston,MA,42.6654,-72.5373
01338,Buckland,MA,42.5989,-72.7409
01339,Charlemont,MA,42.6339,-72.8756
01340,Colrain,MA,42.7117,-72.7191
01341,Conway,MA,42.511,-72.6881
01342,Deerfield,MA,42.5537,-72.5893
01343,Drury,MA,42.6438,-72.9879
01344,Erving,MA,42.606,-72.4107
01346,Heath,MA,42.6822,-72.8382
01347,Lake Pleasant,MA,42.5576,-72.5187
01349,Turners Falls,MA,42.5787,-72.4921
01350,Monroe Bridge,MA,42.717,-72.9473
01351,Montague,MA,42.5367,-72.5301
01354,Northfield,MA,42.6759,-72.4485
01355,New Salem,MA,42.4857,-72.3413
01360,Northfield,MA,42.7005,-72.4509
01364,Orange,MA,42.6,-72.3056
01366,Petersham,MA,42.4723,-72.2041
01367,Rowe,MA,42.6894,-72.9354
01368,Royalston,MA,42.6849,-72.196
01370,Shelburne Falls,MA,42.5959,-72.7334
01373,South Deerfield,MA,42.4764,-72.6107
01375,Sunderland,MA,42.4613,-72.5637
01376,Turners Falls,MA,42.6047,-72.5465
01378,Warwick,MA,42.6773,-72.3431
01379,Wendell,MA,42.5616,-72.3856
01380,Wendell Depot,MA,42.5695,-72.4064
01420,Fitchburg,MA,42.5763,-71.8021
01430,Ashburnham,MA,42.6536,-71.9243
01431,Ashby,MA,42.6778,-71.8112
01432,Ayer,MA,42.5598,-71.5753
01436,Baldwinville,MA,42.6046,-72.0707
01438,East Templeton,MA,42.5637,-72.0404
01440,Gardner,MA,42.5745,-71.9954
01441,Westminster,MA,42.5736,-71.9946
01450,Groton,MA,42.6084,-71.5566
01451,Harvard,MA,42.5031,-71.5759
01452,Hubbardston,MA,42.4879,-72.0071
01453,Leominster,MA,42.5253,-71.7535
01460,Littleton,MA,42.5435,-71.4842
01462,Lunenburg,MA,42.5889,-71.7314
01463,Pepperell,MA,42.6734,-71.5914
01464,Shirley,MA,42.5595,-71.6464
01467,Still River,MA,42.4837,-71.6216
01468,Templeton,MA,42.5499,-72.0658
01469,Townsend,MA,42.6537,-71.6916
01470,Groton,MA,42.6083,-71.5719
01471,Groton,MA,42.6079,-71.5723
01472,West Groton,MA,42.6066,-71.6291
01473,Westminster,MA,42.5409,-71.9061
01474,West Townsend,MA,42.6698,-71.7455
01475,Winchendon,MA,42.678,-72.0451
01477,Winchendon Springs,MA,42.6959,-72.0178
01501,Auburn,MA,42.205,-71.8405
01503,Berlin,MA,42.3741,-71.6324
01504,Blackstone,MA,42.0263,-71.5285
01505,Boylston,MA,42.3316,-71.7341
01506,Brookfield,MA,42.2033,-72.1001
01507,Charlton,MA,42.1484,-71.9413
01508,Charlton City,MA,42.1514,-71.9896
01509,Charlton Depot,MA,42.173,-71.9756
01510,Clinton,MA,42.4193,-71.6851
01515,East Brookfield,MA,42.2226,-72.053
01516,Douglas,MA,42.0926,-71.7167
01517,East Princeton,MA,42.4702,-71.8402
01518,Fiskdale,MA,42.1209,-72.1102
01519,Grafton,MA,42.201,-71.688
01520,Holden,MA,42.3458,-71.8463
01521,Holland,MA,42.0425,-72.1498
01522,Jefferson,MA,42.3746,-71.8668
01523,Lancaster,MA,42.4776,-71.684
01524,Leicester,MA,42.2326,-71.9183
01525,Linwood,MA,42.0984,-71.6439
01526,Manchaug,MA,42.0896,-71.7467
01527,Millbury,MA,42.1973,-71.7701
01529,Millville,MA,42.0237,-71.5838
01531,New Braintree,MA,42.321,-72.1426
01532,Northborough,MA,42.3161,-71.6482
01534,Northbridge,MA,42.1436,-71.6549
01535,North Brookfield,MA,42.2672,-72.076
01536,North Grafton,MA,42.2295,-71.7036
01537,North Oxford,MA,42.1675,-71.8889
01538,North Uxbridge,MA,42.0903,-71.6399
01540,Oxford,MA,42.1127,-71.871
01541,Princeton,MA,42.4501,-71.8847
01542,Rochdale,MA,42.1989,-71.9059
01543,Rutland,MA,42.3743,-71.9504
01545,Shrewsbury,MA,42.2868,-71.7215
01546,Shrewsbury,MA,42.2918,-71.746
01550,Southbridge,MA,42.0772,-72.0321
01560,South Grafton,MA,42.1778,-71.6933
01561,South Lancaster,MA,42.441,-71.69
01562,Spencer,MA,42.2486,-71.9952
01564,Sterling,MA,42.4297,-71.7757
01566,Sturbridge,MA,42.1105,-72.0763
01568,Upton,MA,42.1714,-71.6044
01569,Uxbridge,MA,42.0784,-71.6341
01570,Webster,MA,42.053,-71.8797
01571,Dudley,MA,42.0572,-71.9125
01580,Westborough,MA,42.2799,-71.6023
01581,Westborough,MA,42.2666,-71.6172
01582,Westborough,MA,42.1726,-71.6156
01583,West Boylston,MA,42.3605,-71.7876
01585,West Brookfield,MA,42.2352,-72.1464
01586,West Millbury,MA,42.1263,-71.6461
01588,Whitinsville,MA,42.1223,-71.6714
01590,Sutton,MA,42.1384,-71.7525
01601,Worcester,MA,42.2711,-71.8097
01602,Worcester,MA,42.2702,-71.8451
01603,Worcester,MA,42.2401,-71.837
01604,Worcester,MA,42.2541,-71.7731
01605,Worcester,MA,42.2862,-71.7959
01606,Worcester,MA,42.311,-71.8014
01607,Worcester,MA,42.2272,-71.7938
01608,Worcester,MA,42.2617,-71.8023
01609,Worcester,MA,42.2764,-71.8195
01610,Worcester,MA,42.249,-71.808
01611,Cherry Valley,MA,42.243,-71.8734
01612,Paxton,MA,42.3016,-71.9095
01613,Worcester,MA,42.2657,-71.7965
01614,Worcester,MA,42.2609,-71.7995
01615,Worcester,MA,42.2702,-71.8093
01653,Worcester,MA,42.2927,-71.779
01654,Worcester,MA,42.269,-71.8092
01655,Worcester,MA,42.2769,-71.7612
01701,Framingham,MA,42.3151,-71.4341
01702,Framingham,MA,42.2721,-71.4248
01703,Framingham,MA,42.323,-71.4418
01704,Framingham,MA,42.3182,-71.4427
01705,Framingham,MA,42.3203,-71.4395
01718,Village of Nagog Woods,MA,42.517,-71.4123
01719,Boxborough,MA,42.485,-71.5185
01720,Acton,MA,42.4774,-71.4467
01721,Ashland,MA,42.2531,-71.4608
01730,Bedford,MA,42.4934,-71.2785
01731,Hanscom Air Force Base,MA,42.4539,-71.2788
01740,Bolton,MA,42.4365,-71.6086
01741,Carlisle,MA,42.5306,-71.3483
01742,Concord,MA,42.4564,-71.371
01745,Fayville,MA,42.2798,-71.5181
01746,Holliston,MA,42.1988,-71.4351
01747,Hopedale,MA,42.1287,-71.536
01748,Hopkinton,MA,42.2179,-71.5339
01749,Hudson,MA,42.3888,-71.5574
01752,Marlborough,MA,42.3497,-71.5469
01754,Maynard,MA,42.431,-71.4512
01756,Mendon,MA,42.0979,-71.5491
01757,Milford,MA,42.1498,-71.5224
01760,Natick,MA,42.2872,-71.3523
01770,Sherborn,MA,42.233,-71.3814
01772,Southborough,MA,42.295,-71.5323
01773,Lincoln,MA,42.4239,-71.3142
01775,Stow,MA,42.4234,-71.5146
01776,Sudbury,MA,42.383,-71.4277
01778,Wayland,MA,42.3453,-71.3609
01784,Woodville,MA,42.2323,-71.5596
01801,Woburn,MA,42.4842,-71.1574
01803,Burlington,MA,42.5085,-71.2013
01805,Burlington,MA,42.5063,-71.1982
01806,Woburn,MA,42.5081,-71.1294
01807,Woburn,MA,42.508,-71.1266
01808,Woburn,MA,42.5065,-71.1231
01810,Andover,MA,42.6488,-71.162
01812,Andover,MA,42.6486,-71.1825
01813,Woburn,MA,42.5082,-71.1234
01815,Woburn,MA,42.5059,-71.1271
01821,Billerica,MA,42.549,-71.2477
01822,Billerica,MA,42.5413,-71.2629
01824,Chelmsford,MA,42.5946,-71.3535
01826,Dracut,MA,42.6768,-71.3146
01827,Dunstable,MA,42.669,-71.496
01830,Haverhill,MA,42.7814,-71.0842
01831,Haverhill,MA,42.7858,-71.0847
01832,Haverhill,MA,42.7818,-71.1173
01833,Georgetown,MA,42.7279,-70.989
01834,Groveland,MA,42.7555,-71.0296
01835,Haverhill,MA,42.7546,-71.0873
01840,Lawrence,MA,42.7103,-71.164
01841,Lawrence,MA,42.7118,-71.1638
01842,Lawrence,MA,42.7055,-71.16
01843,Lawrence,MA,42.692,-71.1646
01844,Methuen,MA,42.7288,-71.1803
01845,North Andover,MA,42.6862,-71.1057
01850,Lowell,MA,42.655,-71.3069
01851,Lowell,MA,42.6316,-71.3339
01852,Lowell,MA,42.6345,-71.2968
01853,Lowell,MA,42.6586,-71.3052
01854,Lowell,MA,42.6475,-71.3362
01860,Merrimac,MA,42.8366,-71.0064
01862,North Billerica,MA,42.5742,-71.2839
01863,North Chelmsford,MA,42.6333,-71.3843
01864,North Reading,MA,42.5782,-71.094
01865,Nutting Lake,MA,42.5347,-71.2692
01866,Pinehurst,MA,42.5254,-71.2279
01867,Reading,MA,42.5295,-71.1089
01876,Tewksbury,MA,42.5998,-71.2229
01879,Tyngsboro,MA,42.6734,-71.4167
01880,Wakefield,MA,42.5021,-71.0697
01885,West Boxford,MA,42.7095,-71.0585
01886,Westford,MA,42.5893,-71.4375
01887,Wilmington,MA,42.5598,-71.17
01888,Woburn,MA,42.4862,-71.1581
01889,North Reading,MA,42.572,-71.1112
01890,Winchester,MA,42.4529,-71.146
01899,Andover,MA,42.6504,-71.1846
01901,Lynn,MA,42.4635,-70.9434
01902,Lynn,MA,42.4724,-70.9413
01903,Lynn,MA,42.4662,-70.9497
01904,Lynn,MA,42.489,-70.9637
01905,Lynn,MA,42.4647,-70.9739
01906,Saugus,MA,42.4598,-71.0097
01907,Swampscott,MA,42.4723,-70.9082
01908,Nahant,MA,42.4263,-70.9242
01910,Lynn,MA,42.4733,-70.9613
01913,Amesbury,MA,42.8559,-70.9364
01915,Beverly,MA,42.559,-70.871
01921,Boxford,MA,42.6745,-71.0037
01922,Byfield,MA,42.7559,-70.9311
01923,Danvers,MA,42.5706,-70.9443
01929,Essex,MA,42.6309,-70.7832
01930,Gloucester,MA,42.6234,-70.6744
01931,Gloucester,MA,42.6303,-70.6816
01936,Hamilton,MA,42.6379,-70.8594
01937,Hathorne,MA,42.5908,-70.9771
01938,Ipswich,MA,42.6822,-70.8468
01940,Lynnfield,MA,42.5361,-71.0265
01944,Manchester,MA,42.5805,-70.7671
01945,Marblehead,MA,42.497,-70.8661
01949,Middleton,MA,42.5963,-71.0152
01950,Newburyport,MA,42.8113,-70.8773
01951,Newbury,MA,42.798,-70.8382
01952,Salisbury,MA,42.8496,-70.8621
01960,Peabody,MA,42.5332,-70.9726
01961,Peabody,MA,42.5346,-70.9682
01965,Prides Crossing,MA,42.5616,-70.8337
01966,Rockport,MA,42.6587,-70.6187
01969,Rowley,MA,42.7211,-70.8985
01970,Salem,MA,42.5181,-70.9045
01971,Salem,MA,42.5276,-70.8684
01982,South Hamilton,MA,42.6195,-70.8617
01983,Topsfield,MA,42.6404,-70.9471
01984,Wenham,MA,42.6037,-70.8887
01985,West Newbury,MA,42.7909,-70.9755
02018,Accord,MA,42.1757,-70.8869
02019,Bellingham,MA,42.0684,-71.476
02020,Brant Rock,MA,42.084,-70.6497
02021,Canton,MA,42.1644,-71.1316
02025,Cohasset,MA,42.2378,-70.81
02026,Dedham,MA,42.2446,-71.1676
02027,Dedham,MA,42.2466,-71.1799
02030,Dover,MA,42.2341,-71.2861
02031,East Mansfield,MA,42.0132,-71.1843
02032,East Walpole,MA,42.1548,-71.2164
02035,Foxboro,MA,42.0622,-71.2435
02038,Franklin,MA,42.0933,-71.4044
02040,Greenbush,MA,42.1796,-70.7497
02041,Green Harbor,MA,42.0716,-70.6544
02043,Hingham,MA,42.228,-70.8912
02044,Hingham,MA,42.2425,-70.8929
02045,Hull,MA,42.2308,-70.8391
02047,Humarock,MA,42.1379,-70.6938
02048,Mansfield,MA,42.0239,-71.2188
02050,Marshfield,MA,42.1265,-70.7363
02051,Marshfield Hills,MA,42.1452,-70.7239
02052,Medfield,MA,42.178,-71.3059
02053,Medway,MA,42.1452,-71.4079
02054,Millis,MA,42.1677,-71.3601
02055,Minot,MA,42.2388,-70.7616
02056,Norfolk,MA,42.1185,-71.3287
02059,North Marshfield,MA,42.1428,-70.7721
02060,North Scituate,MA,42.1869,-71.2041
02061,Norwell,MA,42.1568,-70.8213
02062,Norwood,MA,42.1855,-71.2022
02065,Ocean Bluff,MA,42.0759,-70.6696
02066,Scituate,MA,42.1995,-70.7462
02067,Sharon,MA,42.1115,-71.1798
02070,Sheldonville,MA,42.0348,-71.386
02071,South Walpole,MA,42.105,-71.2705
02072,Stoughton,MA,42.1249,-71.1092
02081,Walpole,MA,42.1429,-71.2571
02090,Westwood,MA,42.216,-71.2044
02093,Wrentham,MA,42.0572,-71.3444
02101,Boston,MA,42.3711,-71.0253
02102,Boston,MA,42.3625,-71.0477
02103,Boston,MA,42.3639,-71.0487
02104,Boston,MA,42.3613,-71.0503
02105,Boston,MA,42.3649,-71.0521
02106,Boston,MA,42.3573,-71.0573
02107,Boston,MA,42.3579,-71.0589
02108,Boston,MA,42.3587,-71.0713
02109,Boston,MA,42.3619,-71.0637
02110,Boston,MA,42.3582,-71.0507
02111,Boston,MA,42.3513,-71.0647
02112,Boston,MA,42.3346,-71.0167
